"DONOR","RECIPIENT","SECTOR","CHANNEL","AIDTOTHRU","FLOWTYPE","AMOUNTTYPE","TIME","Agency Name","OECD ID","Donor Project ID","Recipient Name","Region Name","Income Group Name","Aid To Or Through","Flow Code","Flow Name","Type of Aid Code","Type of Aid Name","USD Commitments Current","USD Commitments Constant","USD Disbursements Current","USD Disbursements Constant","Short Description","Project title","Sector Name","Channel of Delivery Name","Reported Channel of Delivery Name","Channel Category","Channel Category Name","Geography","Long Description","Gender equality","Environment","Program-based Approaches","Investment Project","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Value"
"5","9998","99810","46026","10","112","D","2018","Federal Ministry of Finance","2018015002","46026","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","159.443108","159.61822000000001","159.443108","159.61822000000001","CONTRIBUTION TO AIIB","Contribution to AIIB","IX. Unallocated / Unspecified","Asian Infrastructure Investment Bank","AIIB","46000","Regional Development Banks","","Contribution to AIIB","","","","","","","","","159.61822"
"5","9998","99810","46026","10","112","D","2018","Federal Ministry of Finance","2018015002","46026","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","159.443108","159.61822000000001","159.443108","159.61822000000001","CONTRIBUTION TO AIIB","Contribution to AIIB","IX. Unallocated / Unspecified","Asian Infrastructure Investment Bank","AIIB","46000","Regional Development Banks","","Contribution to AIIB","","","","","","","","","159.61822"
"5","9998","99810","46019","10","112","D","2018","Foreign Office","2018014978","6611407","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","1.7951140000000001","1.797085","1.7951140000000001","1.797085","CONTRIBUTION TO EBRD-WBJTF","Contribution to EBRD-WBJTF","IX. Unallocated / Unspecified","European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund","EBRD-WBJTF","46000","Regional Development Banks","","Contribution to EBRD-WBJTF","","","","","","","","","1.797085"
"5","9998","99810","46019","10","112","D","2018","Foreign Office","2018014978","6611407","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","1.7951140000000001","1.797085","1.7951140000000001","1.797085","CONTRIBUTION TO EBRD-WBJTF","Contribution to EBRD-WBJTF","IX. Unallocated / Unspecified","European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund","EBRD-WBJTF","46000","Regional Development Banks","","Contribution to EBRD-WBJTF","","","","","","","","","1.797085"
"5","9998","99810","41306","10","112","D","2018","Federal Ministry for Economic Affairs and Energy","2018015008","41306","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.37030600000000002","0.37071199999999999","0.34611599999999998","0.34649600000000003","CONTRIBUTION TO UPU","Contribution to UPU","IX. Unallocated / Unspecified","Universal Postal Union","UPU","41000","United Nations (UN) agency, fund or commission","","Contribution to UPU","","","","","","","","","0.346496"
"5","9998","99810","41306","10","112","D","2018","Federal Ministry for Economic Affairs and Energy","2018015008","41306","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.37030600000000002","0.37071199999999999","0.34611599999999998","0.34649600000000003","CONTRIBUTION TO UPU","Contribution to UPU","IX. Unallocated / Unspecified","Universal Postal Union","UPU","41000","United Nations (UN) agency, fund or commission","","Contribution to UPU","","","","","","","","","0.346496"
"5","9998","99810","46009","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014961","SDF 9","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","3.629175","3.6331609999999999","3.629175","3.6331609999999999","CONTRIBUTION TO CDB","Contribution to CDB","IX. Unallocated / Unspecified","Caribbean Development Bank","CDB","46000","Regional Development Banks","","Contribution to CDB","","","","","","","","","3.633161"
"5","9998","99810","46009","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014961","SDF 9","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","3.629175","3.6331609999999999","3.629175","3.6331609999999999","CONTRIBUTION TO CDB","Contribution to CDB","IX. Unallocated / Unspecified","Caribbean Development Bank","CDB","46000","Regional Development Banks","","Contribution to CDB","","","","","","","","","3.633161"
"5","9998","99810","47111","10","112","D","2018","Federal Min. for the Env., Nature Conservation and Nuclear Safety","2018015017","45137-9/0","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","82.615365999999995","82.706101000000004","82.615365999999995","82.706101000000004","CONTRIBUTION TO ADAPTATION FUND","Contribution to Adaptation Fund","IX. Unallocated / Unspecified","Adaptation Fund","Adaptation Fund","47000","Other multilateral institutions","","Contribution to Adaptation Fund","","","","","","","","","82.706101"
"5","9998","99810","47111","10","112","D","2018","Federal Min. for the Env., Nature Conservation and Nuclear Safety","2018015017","45137-9/0","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","82.615365999999995","82.706101000000004","82.615365999999995","82.706101000000004","CONTRIBUTION TO ADAPTATION FUND","Contribution to Adaptation Fund","IX. Unallocated / Unspecified","Adaptation Fund","Adaptation Fund","47000","Other multilateral institutions","","Contribution to Adaptation Fund","","","","","","","","","82.706101"
"5","9998","99810","47044","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014965","VII","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","123.92305","124.059151","123.92305","124.059151","CONTRIBUTION TO GEF","Contribution to GEF","IX. Unallocated / Unspecified","Global Environment Facility Trust Fund","GEF","47000","Other multilateral institutions","","Contribution to GEF","","","","","","","","","124.059151"
"5","9998","99810","44002","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014945","18-1","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","1897.698572","1899.7827669999999","632.56225700000005","633.25698399999999","CONTRIBUTION TO IDA","Contribution to IDA","IX. Unallocated / Unspecified","International Development Association","IDA","44000","World Bank Group (WB)","","Contribution to IDA","","","","","","","","","633.256984"
"5","9998","99810","46005","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014959","12","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","23.604389999999999","23.630315","23.604389999999999","23.630315","CONTRIBUTION TO ASDF","Contribution to AsDF","IX. Unallocated / Unspecified","Asian Development Fund","AsDF","46000","Regional Development Banks","","Contribution to AsDF","","","","","","","","","23.630315"
"5","9998","99810","46005","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014959","12","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","23.604389999999999","23.630315","23.604389999999999","23.630315","CONTRIBUTION TO ASDF","Contribution to AsDF","IX. Unallocated / Unspecified","Asian Development Fund","AsDF","46000","Regional Development Banks","","Contribution to AsDF","","","","","","","","","23.630315"
"5","9998","99810","41317","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014939","N/A","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","0.0","0.0","221.29115999999999","221.534199","CONTRIBUTION TO GCF","Contribution to GCF","IX. Unallocated / Unspecified","Green Climate Fund","GCF","47000","Other multilateral institutions","","Contribution to GCF","","","","","","","","","221.534199"
"5","9998","99810","41317","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014939","N/A","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","0.0","0.0","221.29115999999999","221.534199","CONTRIBUTION TO GCF","Contribution to GCF","IX. Unallocated / Unspecified","Green Climate Fund","GCF","47000","Other multilateral institutions","","Contribution to GCF","","","","","","","","","221.534199"
"5","9998","99810","47129","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014972","VII","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","29.505488","29.537893","29.505488","29.537893","CONTRIBUTION TO GEF-LDCF","Contribution to GEF-LDCF","IX. Unallocated / Unspecified","Global Environment Facility - Least Developed Countries Fund","GEF-LDCF","47000","Other multilateral institutions","","Contribution to GEF-LDCF","","","","","","","","","29.537893"
"5","9998","99810","47129","10","112","D","2018","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2018014972","VII","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","29.505488","29.537893","29.505488","29.537893","CONTRIBUTION TO GEF-LDCF","Contribution to GEF-LDCF","IX. Unallocated / Unspecified","Global Environment Facility - Least Developed Countries Fund","GEF-LDCF","47000","Other multilateral institutions","","Contribution to GEF-LDCF","","","","","","","","","29.537893"
